458,747
324,2
21,240
311,914
16,238
92,224
403,976
236,217
2,685
27,232
352,83
235,938
487,212
70,146
164,856
66,770
232,615
444,2
117,347
193,188
141,894
236,432
41,234
182,384
467,146
412,248
318,44
454,793
24,881
352,80
464,39
25,970
213,570
298,175
28,413
215,646
101,993
199,307
266,856
130,450
59,799
119,282
111,451
157,735
88,674
179,947
197,365
455,719
24,421
227,402
25,172
153,856
24,462
26,384
454,798
411,979
264,79
25,989
495,863
278,440
24,994
55,77
2,163
486,762
297,452
68,916
302,484
272,266
338,240
326,311
164,631
246,402
326,138
368,75
270,957
413,744
397,360
232,646
286,694
472,359
286,274
487,534
232,210
224,674
458,716
374,985
118,235
179,975
309,31
297,495
368,64
264,407
219,796
458,962
120,534
277,203
406,31
24,861
299,872
221,54
44,402
101,917
486,31
334,349
455,725
131,633
131,198
270,679
104,532
299,262
231,39
488,992
318,450
73,366
232,599
458,188
131,681
102,769
406,366
14,146
154,473
256,694
270,727
379,421
431,36
270,112
455,636
221,149
105,567
302,906
41,732
186,50
92,326
147,746
131,705
458,486
27,296
295,698
64,390
324,190
326,236
201,724
494,799
309,581
493,909
96,859
460,421
264,307
431,9
368,149
223,746
157,575
121,248
141,560
141,705
495,242
412,859
362,360
243,902
334,266
399,440
483,138
472,484
428,895
495,844
183,950
315,674
487,304
397,311
297,472
310,44
306,346
431,932
260,891
21,798
66,729
270,103
391,742
327,327
376,992
111,671
92,234
154,794
457,656
458,37
326,472
212,486
331,140
260,764
403,989
326,716
35,52
263,528
199,366
98,534
179,625
28,794
334,617
379,698
96,534
395,391
66,512
175,318
76,979
456,245
314,399
445,383
346,512
299,631
264,174
346,296
232,769
429,889
371,870
236,617
171,891
235,782
241,402
136,803
2,311
267,989
110,488
231,188
109,240
179,621
478,32
297,219
495,76
450,834
130,402
223,144
431,496
183,60
110,891
179,559
121,799
219,450
299,897
248,729
297,210
280,916
310,217
362,439
473,798
431,122
413,138
384,473
352,803
364,764
101,172
299,242
341,889
413,317
201,235
51,582
183,462
352,957
472,399
318,352
215,162
179,678
458,163
92,701
256,762
21,698
455,616
349,534
295,647
472,400
24,619
286,258
424,143
490,327
413,678
346,254
264,833
172,361
428,692
495,93
60,970
92,842
379,236
460,899
235,50
56,619
495,829
376,514
439,674
56,891
179,679
185,18
108,346
391,633
464,83
127,384
302,700
177,153
379,260
173,631
96,718
171,457
298,275
445,856
457,131
215,153
337,240
185,617
154,575
458,672
334,636
153,307
320,237
44,440
379,745
326,909
213,647
309,345
395,865
318,713
298,402
171,439
164,369
326,384
130,534
280,214
225,346
309,240
328,769
311,800
231,345
454,581
302,650
339,731
165,794
27,694
299,126
483,254
364,834
455,973
448,656
24,195
55,696
391,609
299,675
59,369
384,104
397,707
464,989
278,575
26,349
286,583
472,902
352,747
139,542
18,907
397,678
439,737
59,360
280,64
59,430
60,64
140,301
376,995
391,421
283,762
413,63
495,814
179,13
112,990
3,895
280,979
68,419
331,44
429,636
391,794
25,666
41,859
140,210
316,793
223,104
431,440
320,551
331,682
229,870
172,976
346,421
299,762
456,22
379,989
310,730
71,873
18,542
101,803
182,235
376,993
178,172
179,990
281,532
346,730
157,146
283,735
495,578
143,37
391,361
194,346
199,672
302,27
70,179
92,445
455,171
98,596
450,674
372,701
428,891
400,214
165,153
299,844
197,729
391,457
397,575
384,39
171,346
165,77
439,132
35,296
424,215
73,959
165,704
220,769
338,905
26,611
266,210
41,140
341,402
311,646
346,112
495,638
285,378
431,581
224,724
59,907
455,953
338,674
431,764
27,282
90,311
105,486
193,77
331,560
2,793
338,289
177,245
261,399
478,514
140,457
243,873
70,327
446,232
302,632
391,706
266,724
328,551
488,729
26,694
215,359
199,433
59,83
482,674
215,656
424,50
156,265
185,874
326,947
338,751
324,762
41,707
179,993
141,770
236,399
413,870
374,619
406,232
450,132
391,761
177,175
439,32
101,726
311,989
424,656
445,713
297,956
455,631
285,399
236,238
286,310
264,415
252,428
260,799
266,673
299,440
352,539
83,762
450,704
219,890
372,839
131,432
326,892
215,565
241,718
324,666
412,267
331,509
98,899
2,785
18,88
101,360
438,674
26,171
326,887
147,858
147,296
213,203
391,140
64,451
299,271
482,735
399,636
136,486
365,208
44,794
177,486
412,619
200,402
400,703
397,972
255,799
97,705
478,705
25,674
172,347
153,31
85,64
185,238
310,239
28,834
90,473
18,849
495,195
215,701
277,575
324,840
183,450
456,615
316,560
295,468
486,640
373,369
18,52
431,2
373,514
101,770
175,641
3,798
374,179
283,799
170,237
311,828
315,346
395,631
232,899
333,842
397,390
309,947
310,640
346,189
179,428
341,970
439,279
120,839
295,359
213,843
376,666
226,114
60,614
98,690
194,724
272,473
55,963
395,104
28,698
428,794
215,104
232,214
331,962
134,769
18,559
280,899
90,464
261,237
179,840
232,399
18,237
299,196
261,735
297,371
314,581
476,349
153,35
119,234
395,817
157,889
219,74
92,183
60,534
371,240
221,902
397,188
431,240
156,696
270,681
311,316
177,957
368,534
299,874
18,548
73,473
31,636
175,514
131,794
444,114
328,696
77,275
272,583
382,821
464,203
457,245
185,859
413,763
355,798
400,451
477,674
59,20
309,64
397,189
199,274
205,775
338,911
98,701
64,108
182,427
299,432
445,579
111,239
488,514
175,248
428,617
458,378
366,729
324,698
213,35
178,153
285,346
215,499
352,236
372,179
26,816
263,862
154,656
64,104
483,592
458,619
260,112
297,656
24,597
213,181
334,35
338,637
454,265
2,212
165,182
345,976
117,737
455,32
318,285
112,696
446,384
179,813
445,861
16,963
286,688
482,12
18,30
401,32
281,234
27,782
299,681
428,265
175,580
483,352
402,208
243,560
131,279
272,311
102,856
306,146
400,798
234,890
10,346
361,146
411,445
457,203
197,735
297,772
411,647
18,660
391,90
373,215
182,599
397,512
231,718
185,979
96,419
495,453
395,18
324,615
25,369
295,232
177,232
105,830
414,542
194,145
310,31
458,905
483,52
215,576
455,785
179,996
403,366
136,347
384,631
263,785
499,832
140,770
264,248
175,671
486,751
346,701
431,376
439,208
403,327
406,891
403,457
296,450
98,380
193,979
385,234
171,769
318,179
64,775
314,815
35,203
221,324
302,272
25,873
267,567
3,542
473,279
302,126
175,260
338,300
299,83
499,957
299,111
272,172
424,619
26,503
373,265
25,551
286,788
2,576
286,523
197,434
177,174
455,265
194,399
264,953
266,432
483,750
406,534
96,619
324,471
491,384
264,839
352,725
455,783
85,735
295,724
223,606
318,52
382,291
24,163
458,172
170,551
93,440
234,730
264,902
26,925
496,674
179,902
458,211
391,990
118,905
376,215
60,349
366,434
27,37
352,996
243,499
286,859
104,80
76,674
346,488
280,421
194,64
111,963
286,373
64,887
297,856
384,905
455,484
118,865
175,970
154,360
295,764
27,39
28,245
286,433
139,232
267,236
25,427
55,698
88,460
24,801
26,575
101,108
252,631
491,439
495,735
460,636
236,227
326,563
178,784
143,39
141,450
85,181
411,206
193,419
483,427
280,742
286,993
299,175
458,953
147,803
185,905
382,862
334,409
458,63
150,224
199,240
98,310
384,18
134,402
110,803
490,132
106,215
171,632
309,310
397,266
374,224
431,823
252,409
346,732
297,559
488,862
483,450
11,674
90,858
226,232
35,909
413,359
219,296
18,307
266,854
179,203
476,726
314,236
236,203
286,454
254,769
338,35
131,83
455,752
2,190
59,66
295,975
101,74
119,849
83,769
413,378
252,260
30,870
431,863
185,390
183,66
111,979
102,112
499,182
431,742
213,500
455,174
131,579
185,346
352,976
486,146
476,696
204,132
444,528
59,239
334,39
221,737
154,701
185,440
130,551
64,349
141,382
439,367
376,237
450,889
64,208
361,798
183,227
18,800
384,172
488,347
338,794
403,694
179,132
153,260
2,916
170,705
406,542
41,870
295,211
236,636
448,619
165,764
272,18
175,21
395,266
231,769
299,189
486,262
93,80
413,80
270,946
263,439
131,692
110,534
201,619
384,821
264,820
226,144
165,208
428,382
314,859
143,208
232,632
417,132
352,288
221,794
326,685
131,548
482,705
327,132
140,575
171,296
215,216
119,212
2,679
495,705
175,500
66,148
199,834
341,44
413,346
385,729
243,391
486,957
324,606
179,610
26,409
177,698
372,704
411,509
35,288
316,190
267,361
143,726
413,188
156,214
391,360
261,240
219,770
98,232
297,848
486,256
248,674
424,419
458,899
183,726
395,258
288,235
93,399
18,507
338,238
482,233
446,769
157,782
397,570
346,232
250,346
495,143
24,798
324,974
175,2
193,360
185,696
338,852
215,126
102,208
499,471
286,820
178,619
347,473
302,619
270,419
93,769
412,770
328,724
297,617
26,231
105,22
111,996
376,762
248,131
213,260
131,962
121,724
458,533
495,485
299,413
231,428
131,402
381,402
204,889
179,284
248,976
310,727
153,480
205,364
119,729
59,408
232,269
295,735
112,236
486,245
311,149
302,993
286,52
495,452
219,769
264,190
179,488
376,563
200,631
352,378
93,636
298,473
2,698
218,669
175,764
157,534
21,112
352,896
173,80
385,409
272,793
232,761
59,238
445,112
141,581
51,775
395,260
397,989
66,990
64,725
495,456
90,451
464,829
59,582
316,451
431,170
225,146
231,431
18,402
232,258
413,745
16,831
172,421
349,31
231,678
272,131
402,190
173,916
272,750
413,419
150,473
105,775
0,402
215,93
326,798
326,203
429,146
143,486
263,740
394,131
464,400
455,266
402,361
101,698
376,2
59,724
395,27
119,698
236,22
488,213
25,828
178,636
85,512
138,769
83,542
479,327
311,189
243,155
3,369
24,27
185,104
376,441
0,542
19,460
83,214
26,27
299,69
376,990
295,145
318,732
318,479
455,892
277,646
28,533
345,696
141,239
395,707
243,798
140,606
310,895
106,114
394,873
297,80
25,233
232,859
215,785
175,735
14,208
391,606
319,782
272,735
491,793
391,234
2,995
24,532
397,631
96,315
444,716
420,674
272,457
153,172
207,224
444,725
182,694
455,803
183,794
394,729
411,747
143,652
2,271
400,820
472,859
391,217
185,315
324,413
464,227
60,254
71,145
302,666
404,346
156,217
395,275
413,203
368,725
71,617
451,599
309,775
232,172
397,354
3,376
464,794
199,890
297,346
372,83
311,77
172,700
297,680
26,730
397,639
400,698
220,32
173,829
30,112
364,612
400,211
450,890
338,275
117,245
495,18
119,399
495,799
223,674
413,304
44,669
299,76
326,206
309,763
413,909
444,615
263,360
221,112
310,815
458,727
333,735
73,50
277,77
252,240
221,361
297,692
320,146
311,830
472,889
302,761
362,514
486,457
483,227
44,275
260,179
397,439
476,484
324,581
411,726
205,514
431,579
395,54
96,636
458,360
25,631
334,155
26,196
197,439
222,669
27,959
219,248
223,260
400,37
197,131
483,37
183,234
47,729
450,769
431,58
143,849
456,799
331,575
288,619
49,782
182,262
478,938
376,56
281,815
302,713
379,856
119,311
215,892
24,548
251,870
98,509
263,239
495,152
213,609
458,31
110,890
402,636
41,238
92,237
156,324
455,67
179,541
278,724
326,859
495,361
326,719
376,764
368,190
179,400
71,402
379,525
295,718
250,384
379,245
213,148
264,466
454,486
403,181
130,349
173,248
231,726
483,58
428,828
299,345
92,361
173,227
349,146
431,245
288,891
352,669
232,203
215,529
302,122
260,671
483,834
482,962
318,740
213,189
266,989
499,327
219,360
444,985
317,486
141,12
439,801
371,457
59,899
61,674
379,238
412,842
483,684
326,782
193,108
309,519
445,669
394,349
266,889
429,112
266,656
226,829
395,750
60,217
156,369
105,64
24,188
445,509
277,684
388,735
431,603
179,861
445,262
326,567
318,327
455,880
277,539
64,770
281,704
243,694
400,419
118,989
455,195
448,346
346,700
2,217
21,839
171,803
266,891
68,674
272,213
164,77
324,468
299,341
261,769
239,146
319,457
154,994
372,460
424,972
391,511
83,582
310,245
376,828
106,245
455,993
464,696
270,239
458,227
495,919
186,361
164,859
243,32
18,987
493,457
472,421
263,211
25,743
482,266
179,267
55,803
143,460
105,327
462,674
35,657
460,873
145,769
457,234
334,905
221,488
439,990
311,480
431,642
85,694
339,419
309,235
355,66
455,706
59,829
394,832
488,551
295,692
400,63
402,700
286,804
201,460
295,50
376,408
395,288
460,376
413,439
270,428
476,737
295,696
283,181
445,770
338,126
2,899
199,450
415,132
179,682
277,742
177,776
170,938
400,858
311,872
379,599
439,916
215,413
422,631
274,674
131,54
92,737
179,844
18,272
379,183
439,815
93,21
413,679
25,219
286,291
252,770
352,610
185,195
205,245
131,367
400,208
59,499
476,44
194,669
391,701
92,963
264,993
25,802
175,495
391,735
445,399
361,18
264,471
132,346
107,769
250,700
413,865
495,515
243,737
98,464
395,242
280,234
205,32
482,271
458,249
281,315
27,195
295,364
413,114
286,464
24,685
221,352
16,18
333,236
24,279
318,384
221,887
59,750
286,101
286,103
395,52
183,316
346,217
345,704
153,599
458,557
318,419
207,701
131,419
25,138
66,232
493,275
458,361
143,681
264,70
455,879
205,889
205,248
352,254
297,689
454,887
376,472
309,12
345,794
299,768
154,726
154,188
472,146
411,457
454,190
278,674
324,731
231,326
495,79
270,347
499,862
379,311
414,39
199,288
98,384
310,887
414,799
60,248
297,813
455,839
439,366
458,802
118,947
355,161
286,796
164,599
346,471
140,446
111,817
495,971
264,551
460,326
18,415
60,656
182,22
173,735
118,346
334,400
439,143
351,457
177,785
219,143
495,197
395,219
368,233
264,916
328,275
410,83
270,871
406,361
439,878
175,31
24,993
66,471
455,867
346,534
376,647
111,647
231,439
320,560
236,599
59,532
98,989
272,861
320,248
212,724
309,75
494,769
349,18
379,83
373,963
231,224
493,346
199,845
338,907
205,705
246,378
338,411
185,973
118,599
395,716
402,582
182,327
493,820
147,887
26,69
101,80
376,188
494,215
475,439
183,468
295,237
131,859
24,673
334,132
101,203
403,815
352,971
175,383
347,32
179,82
270,563
193,870
194,674
445,402
495,984
35,311
321,114
334,346
18,365
219,799
97,990
259,245
109,311
368,366
71,794
266,838
98,995
302,681
266,460
26,673
105,972
495,767
266,976
28,144
179,633
403,532
27,606
178,349
97,672
314,609
376,650
326,959
386,769
442,803
376,652
338,812
456,240
458,599
185,143
199,99
141,606
3,162
277,210
413,472
175,769
376,532
44,514
499,288
185,609
139,856
499,112
299,70
175,365
296,674
59,172
277,592
298,450
84,327
255,346
55,439
413,799
403,439
11,240
495,20
299,44
444,311
483,9
297,592
31,619
352,582
431,831
156,782
232,633
211,769
460,957
418,891
302,527
219,979
413,90
199,953
136,599
495,306
318,631
31,346
213,486
428,646
483,249
402,35
213,296
60,235
173,979
279,275
27,687
172,402
64,50
445,77
295,727
96,890
182,917
395,704
263,511
463,769
455,996
182,230
120,899
251,464
286,873
286,861
281,451
215,925
66,451
395,617
246,581
24,873
26,950
26,66
499,238
286,389
19,402
309,112
439,258
92,301
171,2
483,980
24,213
16,162
24,380
297,223
3,311
397,384
193,729
343,327
221,18
412,718
92,208
175,18
277,916
355,484
110,716
264,932
333,870
182,132
483,69
234,582
285,769
311,550
59,457
264,158
177,346
338,386
272,90
264,657
388,619
310,214
117,769
98,203
299,993
98,619
455,729
476,746
119,288
2,382
264,386
175,625
495,380
385,486
41,802
266,746
111,361
373,366
183,632
438,146
60,896
455,967
245,994
261,669
490,647
179,148
455,770
98,210
224,769
482,830
272,842
172,606
183,479
16,990
187,189
16,873
478,438
231,697
18,706
483,500
223,440
431,950
483,817
380,769
472,212
25,735
352,794
379,233
297,906
376,994
85,143
483,725
130,282
136,979
391,555
445,126
112,619
328,327
379,816
277,236
199,353
250,599
92,132
326,905
445,716
2,732
18,995
424,439
141,896
455,486
59,460
450,532
464,179
326,865
311,997
105,647
424,612
18,210
302,12
309,866
297,861
347,311
160,399
205,114
338,258
175,959
288,54
406,143
283,248
297,550
215,839
450,419
231,803
221,705
161,402
175,288
260,457
324,83
310,317
140,145
111,236
21,858
26,36
215,973
35,570
428,775
397,785
431,947
235,361
64,839
234,817
207,729
24,746
431,132
445,782
397,265
248,632
384,74
355,769
412,700
14,402
3,54
309,579
448,870
399,399
457,962
376,672
231,864
455,402
136,237
483,887
171,144
154,224
21,384
458,327
297,380
110,793
299,587
24,863
458,138
199,963
185,234
413,583
277,366
431,843
318,557
197,402
2,707
495,97
299,876
102,858
324,724
139,227
297,671
379,742
18,830
205,132
372,551
141,718
105,54
455,551
164,798
365,265
314,260
277,399
24,204
47,327
149,346
270,38
179,15
302,205
299,237
8,769
182,996
89,542
27,434
27,834
92,887
112,149
263,732
231,943
2,51
60,249
16,349
483,899
41,227
82,464
412,366
265,450
73,31
183,214
464,890
130,694
28,488
60,563
231,551
388,856
73,735
492,327
338,784
328,83
28,433
175,160
482,784
231,832
18,460
286,878
172,212
117,858
368,215
334,892
221,874
60,992
183,642
175,889
260,646
44,267
337,856
346,439
286,953
352,369
495,828
179,751
201,248
486,390
444,653
334,775
444,938
495,504
193,288
376,575
141,839
400,413
213,976
175,703
175,692
311,473
286,108
382,830
450,349
26,13
98,719
483,666
25,609
338,631
59,996
236,737
85,817
334,69
182,438
111,972
277,641
232,617
105,248
232,421
236,104
382,190
444,890
24,725
215,682
280,366
318,227
445,769
458,800
119,905
96,842
3,265
18,296
171,724
232,610
5,457
379,959
26,146
153,421
456,399
153,682
205,451
59,39
21,288
120,799
311,985
3,730
478,188
460,317
161,617
488,796
411,917
35,782
495,446
361,402
310,35
26,943
165,899
324,582
197,206
35,632
384,296
411,479
328,725
445,909
90,887
82,473
334,486
264,673
73,224
487,288
384,575
52,870
402,346
141,464
377,399
400,862
374,446
324,27
391,369
310,210
286,821
232,451
494,803
431,647
252,674
193,669
445,44
183,599
297,336
35,31
141,179
182,450
379,957
495,295
278,615
310,523
194,232
3,344
221,905
277,212
193,617
25,976
93,361
179,443
93,842
59,533
232,817
141,829
92,279
35,230
59,973
207,346
60,144
156,770
272,891
286,512
251,384
490,724
85,724
402,108
24,555
412,716
183,551
88,735
215,170
326,288
194,131
311,732
73,451
266,234
379,865
179,871
98,990
450,631
6,669
110,138
165,22
455,831
464,636
309,873
235,514
156,317
139,83
41,794
205,315
179,804
386,891
346,211
183,198
179,854
55,240
458,889
18,179
495,671
456,815
215,267
92,64
185,970
193,705
66,698
82,132
143,285
98,907
320,905
26,979
450,37
399,131
24,16
277,238
35,509
444,682
494,830
179,658
154,104
179,83
21,800
458,49
472,974
231,18
297,872
297,36
384,311
295,996
25,902
200,834
411,909
179,111
286,236
482,360
376,834
376,870
411,402
235,596
278,179
183,376
361,793
175,796
131,896
231,545
286,181
326,227
444,979
311,704
18,761
412,265
137,817
277,378
44,361
221,390
311,865
213,402
18,17
310,140
286,737
105,285
24,307
450,534
231,727
28,44
285,724
428,77
371,576
486,800
314,887
18,480
266,639
165,798
482,775
232,691
3,131
193,214
483,83
213,938
193,646
26,398
231,713
179,179
183,849
265,275
286,238
374,44
172,796
476,762
26,625
404,457
36,705
460,438
18,235
272,959
18,488
120,80
18,953
66,682
18,612
27,245
384,639
422,450
8,817
250,44
16,234
136,887
455,56
483,685
140,260
197,674
147,735
328,240
338,52
171,829
59,441
413,38
165,730
219,575
28,534
494,696
41,842
424,732
178,245
295,378
143,799
185,484
41,669
270,172
2,839
309,460
68,784
444,617
400,317
171,770
310,679
251,631
455,303
455,539
175,726
197,183
400,464
215,299
264,995
175,953
264,899
496,769
277,324
309,996
278,104
41,419
2,376
171,762
177,669
458,512
400,990
250,769
130,870
362,234
252,440
428,764
472,457
264,711
310,555
439,70
412,784
170,240
232,896
243,542
297,750
60,296
183,743
272,460
495,742
297,684
483,20
391,423
302,112
478,631
163,674
186,551
333,275
111,179
18,839
24,743
448,632
376,252
165,746
302,188
394,891
186,631
338,621
250,54
108,83
215,672
131,567
457,718
27,224
318,149
221,609
309,245
179,415
338,706
205,994
309,849
310,972
6,39
264,889
455,324
98,727
277,856
326,835
295,174
179,101
373,349
68,799
71,361
41,212
64,324
495,314
331,656
368,656
413,146
376,462
201,694
364,52
395,892
286,210
455,916
365,149
411,950
2,285
183,143
495,153
90,450
183,420
286,155
197,138
3,428
495,757
264,587
293,402
371,327
402,131
35,479
299,347
495,235
264,104
185,985
110,303
315,724
41,582
41,551
60,528
171,701
24,428
226,855
221,265
483,153
93,324
384,746
456,612
472,703
339,803
199,515
205,421
153,672
270,378
391,450
175,839
264,652
140,963
299,167
320,224
194,327
270,315
177,140
299,509
47,346
445,369
16,782
237,245
299,816
338,230
120,889
18,755
338,696
455,214
215,484
277,249
491,114
270,490
183,272
18,133
122,989
60,317
270,210
221,457
326,989
366,346
199,31
64,190
223,245
175,842
264,956
266,534
445,646
183,495
251,224
439,599
60,724
278,248
110,74
199,798
179,597
131,162
92,138
105,534
404,798
131,486
391,994
182,870
446,39
454,132
165,296
199,596
178,842
221,49
18,433
28,288
122,451
252,69
172,131
96,856
3,539
364,428
264,195
488,217
402,855
487,696
102,905
286,131
486,248
179,691
345,240
455,638
316,384
117,979
16,842
215,575
264,925
25,615
311,421
445,957
397,892
444,419
328,288
487,694
231,77
157,46
263,317
246,460
318,307
175,673
444,794
299,890
478,725
3,735
295,230
324,610
215,798
220,421
221,10
213,70
70,737
297,715
328,304
334,18
482,301
334,499
445,613
297,229
